"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Fuel Comb - Industrial Boilers, ICEs - Biomass","VA","51","Craig","045","Nitrogen Oxides","CAP",".020168","TON"
"Fires - Agricultural Field Burning","VA","51","Pulaski","155","Nitrogen Oxides","CAP",".0201242","TON"
"Fires - Agricultural Field Burning","VA","51","Spotsylvania","177","Nitrogen Oxides","CAP",".0193502","TON"
"Mobile - Aircraft","VA","51","Gloucester","073","Nitrogen Oxides","CAP",".01799083","TON"
"Mobile - Aircraft","VA","51","Bristol city","520","Nitrogen Oxides","CAP",".017848545","TON"
"Fires - Agricultural Field Burning","VA","51","Greene","079","Nitrogen Oxides","CAP",".0178022","TON"
"Fires - Agricultural Field Burning","VA","51","Brunswick","025","Nitrogen Oxides","CAP",".0178022","TON"
"Fuel Comb - Comm/Institutional - Biomass","VA","51","Highland","091","Nitrogen Oxides","CAP",".0172307","TON"
"Fires - Wildfires","VA","51","Roanoke city","770","Nitrogen Oxides","CAP",".016752","TON"
"Fires - Wildfires","VA","51","Emporia city","595","Nitrogen Oxides","CAP",".015768","TON"
"Mobile - Aircraft","VA","51","Lunenburg","111","Nitrogen Oxides","CAP",".01574659","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Chesterfield","041","Nitrogen Oxides","CAP",".015","TON"
"Mobile - Aircraft","VA","51","King William","101","Nitrogen Oxides","CAP",".0149461","TON"
"Mobile - Aircraft","VA","51","Prince George","149","Nitrogen Oxides","CAP",".01471061","TON"
"Mobile - Aircraft","VA","51","Buckingham","029","Nitrogen Oxides","CAP",".014318915","TON"
"Mobile - Aircraft","VA","51","Surry","181","Nitrogen Oxides","CAP",".013890245","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Craig","045","Nitrogen Oxides","CAP",".0123767","TON"
"Mobile - Aircraft","VA","51","Pittsylvania","143","Nitrogen Oxides","CAP",".012287335","TON"
"Mobile - Aircraft","VA","51","Hopewell city","670","Nitrogen Oxides","CAP",".01189903","TON"
"Mobile - Aircraft","VA","51","Norton city","720","Nitrogen Oxides","CAP",".01189903","TON"
"Industrial Processes - NEC","VA","51","Patrick","141","Nitrogen Oxides","CAP",".011718","TON"
"Fuel Comb - Electric Generation - Coal","VA","51","Galax city","640","Nitrogen Oxides","CAP",".011","TON"
"Industrial Processes - NEC","VA","51","Isle of Wight","093","Nitrogen Oxides","CAP",".011","TON"
"Mobile - Aircraft","VA","51","Russell","167","Nitrogen Oxides","CAP",".009403295","TON"
"Mobile - Locomotives","VA","51","Cumberland","049","Nitrogen Oxides","CAP",".00904903","TON"
"Mobile - Aircraft","VA","51","Salem city","775","Nitrogen Oxides","CAP",".008827065","TON"
"Mobile - Aircraft","VA","51","Westmoreland","193","Nitrogen Oxides","CAP",".00880425","TON"
"Mobile - Aircraft","VA","51","Appomattox","011","Nitrogen Oxides","CAP",".008802035","TON"
"Mobile - Aircraft","VA","51","Charlotte","037","Nitrogen Oxides","CAP",".00878735","TON"
"Mobile - Aircraft","VA","51","Prince Edward","147","Nitrogen Oxides","CAP",".008779295","TON"
"Mobile - Aircraft","VA","51","Alleghany","005","Nitrogen Oxides","CAP",".008770835","TON"
"Mobile - Aircraft","VA","51","Clarke","043","Nitrogen Oxides","CAP",".00857544","TON"
"Mobile - Aircraft","VA","51","Patrick","141","Nitrogen Oxides","CAP",".00843926","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Highland","091","Nitrogen Oxides","CAP",".00702216","TON"
"Mobile - Aircraft","VA","51","Fluvanna","065","Nitrogen Oxides","CAP",".00625007","TON"
"Mobile - Aircraft","VA","51","Richmond","159","Nitrogen Oxides","CAP",".00602745","TON"
"Mobile - Aircraft","VA","51","Winchester city","840","Nitrogen Oxides","CAP",".005949515","TON"
"Mobile - Aircraft","VA","51","Scott","169","Nitrogen Oxides","CAP",".005949515","TON"
"Mobile - Aircraft","VA","51","Charlottesville city","540","Nitrogen Oxides","CAP",".005949515","TON"
"Mobile - Aircraft","VA","51","Alexandria city","510","Nitrogen Oxides","CAP",".005949515","TON"
"Mobile - Aircraft","VA","51","Giles","071","Nitrogen Oxides","CAP",".005949515","TON"
"Mobile - Aircraft","VA","51","Martinsville city","690","Nitrogen Oxides","CAP",".005949515","TON"
"Mobile - Aircraft","VA","51","Roanoke","161","Nitrogen Oxides","CAP",".005949515","TON"
"Mobile - Aircraft","VA","51","Franklin city","620","Nitrogen Oxides","CAP",".005949515","TON"
"Mobile - Aircraft","VA","51","Wythe","197","Nitrogen Oxides","CAP",".005949515","TON"
"Mobile - Aircraft","VA","51","Lexington city","678","Nitrogen Oxides","CAP",".005949515","TON"
"Mobile - Aircraft","VA","51","Emporia city","595","Nitrogen Oxides","CAP",".005949515","TON"
"Mobile - Aircraft","VA","51","Bedford city","515","Nitrogen Oxides","CAP",".005949515","TON"
"Mobile - Aircraft","VA","51","Harrisonburg city","660","Nitrogen Oxides","CAP",".005949515","TON"
"Mobile - Aircraft","VA","51","Craig","045","Nitrogen Oxides","CAP",".00581068","TON"
"Mobile - Aircraft","VA","51","Floyd","063","Nitrogen Oxides","CAP",".00579247","TON"
"Mobile - Aircraft","VA","51","Madison","113","Nitrogen Oxides","CAP",".00578793","TON"
"Mobile - Aircraft","VA","51","Rockbridge","163","Nitrogen Oxides","CAP",".00559196","TON"
"Industrial Processes - Storage and Transfer","VA","51","Fairfax","059","Nitrogen Oxides","CAP",".0052","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Craig","045","Nitrogen Oxides","CAP",".0033907301","TON"
"Mobile - Aircraft","VA","51","Amherst","009","Nitrogen Oxides","CAP",".00284018","TON"
"Mobile - Aircraft","VA","51","Powhatan","145","Nitrogen Oxides","CAP",".0028353","TON"
"Mobile - Aircraft","VA","51","Highland","091","Nitrogen Oxides","CAP",".002821","TON"
"Mobile - Aircraft","VA","51","Grayson","077","Nitrogen Oxides","CAP",".00278818","TON"
"Fires - Wildfires","VA","51","Mathews","115","Nitrogen Oxides","CAP",".002295","TON"
"Fires - Wildfires","VA","51","Fairfax","059","Nitrogen Oxides","CAP",".001516","TON"
"Mobile - Locomotives","VA","51","Hampton city","650","Nitrogen Oxides","CAP",".000327826","TON"
"Mobile - Aircraft","VA","51","King George","099","Nitrogen Oxides","CAP",".000065","TON"
"Mobile - Aircraft","VA","51","Southampton","175","Nitrogen Oxides","CAP",".000065","TON"
"Mobile - Aircraft","VA","51","Mathews","115","Nitrogen Oxides","CAP",".0000325","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Martinsville city","690","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Pittsylvania","143","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Mathews","115","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Harrisonburg city","660","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Henry","089","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Amelia","007","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Rappahannock","157","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Fredericksburg city","630","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Nelson","125","Nitrogen Oxides","CAP","0","TON"
"Mobile - Locomotives","VA","51","Essex","057","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Mecklenburg","117","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Charlottesville city","540","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Lancaster","103","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Albemarle","003","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Halifax","083","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Smyth","173","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Hampton city","650","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Northumberland","133","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Buckingham","029","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Nottoway","135","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Danville city","590","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Rockingham","165","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Charlotte","037","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Isle of Wight","093","Nitrogen Oxides","CAP","0","TON"
"Mobile - Locomotives","VA","51","Madison","113","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Dinwiddie","053","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Staunton city","790","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Buena Vista city","530","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Greensville","081","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Highland","091","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Rockbridge","163","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Richmond","159","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Suffolk city","800","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Prince Edward","147","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Prince George","149","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Norton city","720","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Amherst","009","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","James city","095","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Hanover","085","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Prince William","153","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Goochland","075","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Highland","091","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Westmoreland","193","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Manassas city","683","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Rappahannock","157","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Clarke","043","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Fairfax city","600","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Galax city","640","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Warren","187","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","King George","099","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Roanoke city","770","Nitrogen Oxides","CAP","0","TON"
"Mobile - Locomotives","VA","51","King and Queen","097","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Northampton","131","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Frederick","069","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Bland","021","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Charlotte","037","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Harrisonburg city","660","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Newport News city","700","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Botetourt","023","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Bristol city","520","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","New Kent","127","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Stafford","179","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Bedford city","515","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Norton city","720","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Virginia Beach city","810","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Culpeper","047","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Bedford city","515","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Appomattox","011","Nitrogen Oxides","CAP","0","TON"
"Mobile - Locomotives","VA","51","Grayson","077","Nitrogen Oxides","CAP","0","TON"
"Mobile - Locomotives","VA","51","Lexington city","678","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Wise","195","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Electric Generation - Natural Gas","VA","51","Louisa","109","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Floyd","063","Nitrogen Oxides","CAP","0","TON"
"Mobile - Locomotives","VA","51","Floyd","063","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Craig","045","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Harrisonburg city","660","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Cumberland","049","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Electric Generation - Oil","VA","51","Mecklenburg","117","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Stafford","179","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Patrick","141","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Middlesex","119","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Danville city","590","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Greene","079","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Highland","091","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Hopewell city","670","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Mathews","115","Nitrogen Oxides","CAP","0","TON"
"Mobile - Locomotives","VA","51","Middlesex","119","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Culpeper","047","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Spotsylvania","177","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Henry","089","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Lynchburg city","680","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","New Kent","127","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Franklin","067","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","James city","095","Nitrogen Oxides","CAP","0","TON"
"Mobile - Locomotives","VA","51","Gloucester","073","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Fredericksburg city","630","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Campbell","031","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Russell","167","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Warren","187","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Bland","021","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Electric Generation - Other","VA","51","Hopewell city","670","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Radford city","750","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Electric Generation - Biomass","VA","51","Richmond city","760","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Hampton city","650","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Grayson","077","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Winchester city","840","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Rappahannock","157","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Craig","045","Nitrogen Oxides","CAP","0","TON"
"Industrial Processes - Oil & Gas Production","VA","51","Lunenburg","111","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Sussex","183","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Richmond","159","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Rockbridge","163","Nitrogen Oxides","CAP","0","TON"
"Fuel Comb - Industrial Boilers, ICEs - Coal","VA","51","Frederick","069","Nitrogen Oxides","CAP","0","TON"
