"SECTOR","STATE","STATE_FIPS","COUNTY","COUNTY_FIPS","POLLUTANT","POLLUTANT TYPE","EMISSIONS","UNIT OF MEASURE"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Lexington city","678","PM2.5 Primary (Filt + Cond)","CAP",".0141066","TON"
"Mobile - Aircraft","VA","51","Caroline","033","PM2.5 Primary (Filt + Cond)","CAP",".0140832515","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Augusta","015","PM2.5 Primary (Filt + Cond)","CAP",".0140811","TON"
"Fuel Comb - Residential - Other","VA","51","Norton city","720","PM2.5 Primary (Filt + Cond)","CAP",".01405413","TON"
"Mobile - Aircraft","VA","51","Rockbridge","163","PM2.5 Primary (Filt + Cond)","CAP",".01405068","TON"
"Mobile - Aircraft","VA","51","Russell","167","PM2.5 Primary (Filt + Cond)","CAP",".01400241","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Hanover","085","PM2.5 Primary (Filt + Cond)","CAP",".0139859","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Covington city","580","PM2.5 Primary (Filt + Cond)","CAP",".0138827384","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Manassas Park city","685","PM2.5 Primary (Filt + Cond)","CAP",".013728908","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Southampton","175","PM2.5 Primary (Filt + Cond)","CAP",".0136775","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Franklin city","620","PM2.5 Primary (Filt + Cond)","CAP",".013623600616","TON"
"Mobile - Non-Road Equipment - Other","VA","51","King George","099","PM2.5 Primary (Filt + Cond)","CAP",".013575812111","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Buena Vista city","530","PM2.5 Primary (Filt + Cond)","CAP",".0135356","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","King and Queen","097","PM2.5 Primary (Filt + Cond)","CAP",".013514851","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Carroll","035","PM2.5 Primary (Filt + Cond)","CAP",".0135138","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Williamsburg city","830","PM2.5 Primary (Filt + Cond)","CAP",".01350071315","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Amelia","007","PM2.5 Primary (Filt + Cond)","CAP",".013461676","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Radford city","750","PM2.5 Primary (Filt + Cond)","CAP",".013448","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Buchanan","027","PM2.5 Primary (Filt + Cond)","CAP",".0134072","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Bedford city","515","PM2.5 Primary (Filt + Cond)","CAP",".0133862","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Cumberland","049","PM2.5 Primary (Filt + Cond)","CAP",".0133731","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Covington city","580","PM2.5 Primary (Filt + Cond)","CAP",".013288","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Bath","017","PM2.5 Primary (Filt + Cond)","CAP",".0132818","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Fauquier","061","PM2.5 Primary (Filt + Cond)","CAP",".0132217","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Bedford","019","PM2.5 Primary (Filt + Cond)","CAP",".0132217","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Emporia city","595","PM2.5 Primary (Filt + Cond)","CAP",".0129696","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Poquoson city","735","PM2.5 Primary (Filt + Cond)","CAP",".012902109","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Charles city","036","PM2.5 Primary (Filt + Cond)","CAP",".0129014","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Grayson","077","PM2.5 Primary (Filt + Cond)","CAP",".012885467","TON"
"Mobile - Non-Road Equipment - Other","VA","51","New Kent","127","PM2.5 Primary (Filt + Cond)","CAP",".012841803145","TON"
"Industrial Processes - Storage and Transfer","VA","51","Lynchburg city","680","PM2.5 Primary (Filt + Cond)","CAP",".012811","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Lancaster","103","PM2.5 Primary (Filt + Cond)","CAP",".0128019","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Montgomery","121","PM2.5 Primary (Filt + Cond)","CAP",".0127968","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Buena Vista city","530","PM2.5 Primary (Filt + Cond)","CAP",".012559783","TON"
"Mobile - Aircraft","VA","51","Salem city","775","PM2.5 Primary (Filt + Cond)","CAP",".01255455","TON"
"Mobile - Aircraft","VA","51","Appomattox","011","PM2.5 Primary (Filt + Cond)","CAP",".012491673","TON"
"Mobile - Aircraft","VA","51","Prince Edward","147","PM2.5 Primary (Filt + Cond)","CAP",".0124345115","TON"
"Mobile - Aircraft","VA","51","Alleghany","005","PM2.5 Primary (Filt + Cond)","CAP",".0124132715","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Rockbridge","163","PM2.5 Primary (Filt + Cond)","CAP",".0123723","TON"
"Miscellaneous Non-Industrial NEC","VA","51","James city","095","PM2.5 Primary (Filt + Cond)","CAP",".0123623","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Franklin city","620","PM2.5 Primary (Filt + Cond)","CAP",".0122405","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Caroline","033","PM2.5 Primary (Filt + Cond)","CAP",".0121841","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Pittsylvania","143","PM2.5 Primary (Filt + Cond)","CAP",".0120979","TON"
"Miscellaneous Non-Industrial NEC","VA","51","York","199","PM2.5 Primary (Filt + Cond)","CAP",".0120979","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Page","139","PM2.5 Primary (Filt + Cond)","CAP",".0120837","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Charlotte","037","PM2.5 Primary (Filt + Cond)","CAP",".0120809","TON"
"Mobile - Locomotives","VA","51","Shenandoah","171","PM2.5 Primary (Filt + Cond)","CAP",".012061529309","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","York","199","PM2.5 Primary (Filt + Cond)","CAP",".0120277","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Radford city","750","PM2.5 Primary (Filt + Cond)","CAP",".01202501339","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Dickenson","051","PM2.5 Primary (Filt + Cond)","CAP",".011880309418","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Lee","105","PM2.5 Primary (Filt + Cond)","CAP",".0118736","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Scott","169","PM2.5 Primary (Filt + Cond)","CAP",".0116948","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Essex","057","PM2.5 Primary (Filt + Cond)","CAP",".0116551","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","Surry","181","PM2.5 Primary (Filt + Cond)","CAP",".0116235","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Roanoke","161","PM2.5 Primary (Filt + Cond)","CAP",".0115487","TON"
"Industrial Processes - Pulp & Paper","VA","51","Chesterfield","041","PM2.5 Primary (Filt + Cond)","CAP",".0115183","TON"
"Fuel Comb - Electric Generation - Oil","VA","51","Wythe","197","PM2.5 Primary (Filt + Cond)","CAP",".011451","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Falls Church city","610","PM2.5 Primary (Filt + Cond)","CAP",".011435639","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Craig","045","PM2.5 Primary (Filt + Cond)","CAP",".0114318","TON"
"Industrial Processes - Cement Manuf","VA","51","Portsmouth city","740","PM2.5 Primary (Filt + Cond)","CAP",".0114104","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Lynchburg city","680","PM2.5 Primary (Filt + Cond)","CAP",".0113133","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Emporia city","595","PM2.5 Primary (Filt + Cond)","CAP",".011295","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Bedford city","515","PM2.5 Primary (Filt + Cond)","CAP",".0112679012","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","King and Queen","097","PM2.5 Primary (Filt + Cond)","CAP",".011006953","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Nottoway","135","PM2.5 Primary (Filt + Cond)","CAP",".0109892","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Henry","089","PM2.5 Primary (Filt + Cond)","CAP",".010974","TON"
"Industrial Processes - Mining","VA","51","Shenandoah","171","PM2.5 Primary (Filt + Cond)","CAP",".0108899346","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Norton city","720","PM2.5 Primary (Filt + Cond)","CAP",".0108669","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Galax city","640","PM2.5 Primary (Filt + Cond)","CAP",".0108447942","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Northampton","131","PM2.5 Primary (Filt + Cond)","CAP",".0108324","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Albemarle","003","PM2.5 Primary (Filt + Cond)","CAP",".0107797","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Manassas Park city","685","PM2.5 Primary (Filt + Cond)","CAP",".01066185804","TON"
"Mobile - Aircraft","VA","51","Hopewell city","670","PM2.5 Primary (Filt + Cond)","CAP",".01064848","TON"
"Mobile - Aircraft","VA","51","Norton city","720","PM2.5 Primary (Filt + Cond)","CAP",".01064848","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Louisa","109","PM2.5 Primary (Filt + Cond)","CAP",".0106379","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Mathews","115","PM2.5 Primary (Filt + Cond)","CAP",".010538847","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Campbell","031","PM2.5 Primary (Filt + Cond)","CAP",".0105113","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Washington","191","PM2.5 Primary (Filt + Cond)","CAP",".0105113","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Powhatan","145","PM2.5 Primary (Filt + Cond)","CAP",".0104686","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Bath","017","PM2.5 Primary (Filt + Cond)","CAP",".0104633","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Patrick","141","PM2.5 Primary (Filt + Cond)","CAP",".0103714","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Craig","045","PM2.5 Primary (Filt + Cond)","CAP",".0103151752","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Sussex","183","PM2.5 Primary (Filt + Cond)","CAP",".010266091","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Franklin","067","PM2.5 Primary (Filt + Cond)","CAP",".0101807","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Essex","057","PM2.5 Primary (Filt + Cond)","CAP",".0101424","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Brunswick","025","PM2.5 Primary (Filt + Cond)","CAP",".00983193","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Staunton city","790","PM2.5 Primary (Filt + Cond)","CAP",".0097126","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Alleghany","005","PM2.5 Primary (Filt + Cond)","CAP",".00967827","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Emporia city","595","PM2.5 Primary (Filt + Cond)","CAP",".00959046","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Amelia","007","PM2.5 Primary (Filt + Cond)","CAP",".00949291","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Grayson","077","PM2.5 Primary (Filt + Cond)","CAP",".00946878","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Giles","071","PM2.5 Primary (Filt + Cond)","CAP",".00924547","TON"
"Fires - Wildfires","VA","51","Mathews","115","PM2.5 Primary (Filt + Cond)","CAP",".009171","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Winchester city","840","PM2.5 Primary (Filt + Cond)","CAP",".00912562","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Culpeper","047","PM2.5 Primary (Filt + Cond)","CAP",".00912299","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Mathews","115","PM2.5 Primary (Filt + Cond)","CAP",".00896658","TON"
"Fuel Comb - Comm/Institutional - Coal","VA","51","King and Queen","097","PM2.5 Primary (Filt + Cond)","CAP",".00896103","TON"
"Fuel Comb - Residential - Natural Gas","VA","51","Norton city","720","PM2.5 Primary (Filt + Cond)","CAP",".00894083","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Danville city","590","PM2.5 Primary (Filt + Cond)","CAP",".00885856","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Harrisonburg city","660","PM2.5 Primary (Filt + Cond)","CAP",".00872634","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Prince George","149","PM2.5 Primary (Filt + Cond)","CAP",".00870774","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Tazewell","185","PM2.5 Primary (Filt + Cond)","CAP",".00866023","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Buena Vista city","530","PM2.5 Primary (Filt + Cond)","CAP",".0086303033","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Westmoreland","193","PM2.5 Primary (Filt + Cond)","CAP",".00859499","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Fluvanna","065","PM2.5 Primary (Filt + Cond)","CAP",".00852101","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Charlottesville city","540","PM2.5 Primary (Filt + Cond)","CAP",".00845174","TON"
"Fuel Comb - Industrial Boilers, ICEs - Oil","VA","51","Rappahannock","157","PM2.5 Primary (Filt + Cond)","CAP",".008446772","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Cumberland","049","PM2.5 Primary (Filt + Cond)","CAP",".0083145447609","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Northumberland","133","PM2.5 Primary (Filt + Cond)","CAP",".00827997","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Wise","195","PM2.5 Primary (Filt + Cond)","CAP",".00826358","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Charlottesville city","540","PM2.5 Primary (Filt + Cond)","CAP",".00819747","TON"
"Fires - Wildfires","VA","51","Fairfax","059","PM2.5 Primary (Filt + Cond)","CAP",".008131","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Highland","091","PM2.5 Primary (Filt + Cond)","CAP",".008072464514","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Shenandoah","171","PM2.5 Primary (Filt + Cond)","CAP",".00806525","TON"
"Fuel Comb - Industrial Boilers, ICEs - Other","VA","51","Rockingham","165","PM2.5 Primary (Filt + Cond)","CAP",".008","TON"
"Fuel Comb - Residential - Other","VA","51","Highland","091","PM2.5 Primary (Filt + Cond)","CAP",".00786539","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Middlesex","119","PM2.5 Primary (Filt + Cond)","CAP",".00786243","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","New Kent","127","PM2.5 Primary (Filt + Cond)","CAP",".00781225","TON"
"Mobile - On-Road non-Diesel Heavy Duty Vehicles","VA","51","Falls Church city","610","PM2.5 Primary (Filt + Cond)","CAP",".0077809139","TON"
"Industrial Processes - Mining","VA","51","Charlottesville city","540","PM2.5 Primary (Filt + Cond)","CAP",".007765","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Madison","113","PM2.5 Primary (Filt + Cond)","CAP",".00770559","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","York","199","PM2.5 Primary (Filt + Cond)","CAP",".00768277","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Gloucester","073","PM2.5 Primary (Filt + Cond)","CAP",".0076686","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Bedford city","515","PM2.5 Primary (Filt + Cond)","CAP",".00766797","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Galax city","640","PM2.5 Primary (Filt + Cond)","CAP",".00762811","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Amelia","007","PM2.5 Primary (Filt + Cond)","CAP",".00760097","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Accomack","001","PM2.5 Primary (Filt + Cond)","CAP",".00753638","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Westmoreland","193","PM2.5 Primary (Filt + Cond)","CAP",".00750802","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Charles city","036","PM2.5 Primary (Filt + Cond)","CAP",".00747737","TON"
"Industrial Processes - NEC","VA","51","Halifax","083","PM2.5 Primary (Filt + Cond)","CAP",".007467","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Greensville","081","PM2.5 Primary (Filt + Cond)","CAP",".00746099","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Poquoson city","735","PM2.5 Primary (Filt + Cond)","CAP",".00743122","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","King William","101","PM2.5 Primary (Filt + Cond)","CAP",".00741081","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Clarke","043","PM2.5 Primary (Filt + Cond)","CAP",".00735436","TON"
"Mobile - Non-Road Equipment - Other","VA","51","Surry","181","PM2.5 Primary (Filt + Cond)","CAP",".007353239025","TON"
"Fuel Comb - Comm/Institutional - Oil","VA","51","Bath","017","PM2.5 Primary (Filt + Cond)","CAP",".007290346","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Warren","187","PM2.5 Primary (Filt + Cond)","CAP",".00727195","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Lunenburg","111","PM2.5 Primary (Filt + Cond)","CAP",".00721903","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Nelson","125","PM2.5 Primary (Filt + Cond)","CAP",".00721127","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Nelson","125","PM2.5 Primary (Filt + Cond)","CAP",".00720694","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Sussex","183","PM2.5 Primary (Filt + Cond)","CAP",".00720382","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Fairfax city","600","PM2.5 Primary (Filt + Cond)","CAP",".00720286","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Manassas city","683","PM2.5 Primary (Filt + Cond)","CAP",".0072","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Clarke","043","PM2.5 Primary (Filt + Cond)","CAP",".00716797","TON"
"Fuel Comb - Comm/Institutional - Natural Gas","VA","51","Greene","079","PM2.5 Primary (Filt + Cond)","CAP",".00714423","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Prince George","149","PM2.5 Primary (Filt + Cond)","CAP",".00713973","TON"
"Mobile - Aircraft","VA","51","Amherst","009","PM2.5 Primary (Filt + Cond)","CAP",".0071364015","TON"
"Mobile - Aircraft","VA","51","Powhatan","145","PM2.5 Primary (Filt + Cond)","CAP",".0071241515","TON"
"Mobile - Aircraft","VA","51","Highland","091","PM2.5 Primary (Filt + Cond)","CAP",".0070882215","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Northumberland","133","PM2.5 Primary (Filt + Cond)","CAP",".00707823","TON"
"Fuel Comb - Industrial Boilers, ICEs - Natural Gas","VA","51","Fredericksburg city","630","PM2.5 Primary (Filt + Cond)","CAP",".00705162","TON"
"Fuel Comb - Comm/Institutional - Other","VA","51","Rockingham","165","PM2.5 Primary (Filt + Cond)","CAP",".00703345","TON"
"Miscellaneous Non-Industrial NEC","VA","51","Halifax","083","PM2.5 Primary (Filt + Cond)","CAP",".00700751","TON"
